ocrr_dt,y_volt,x_volt,volt_rate,atmp_tmpr,road_tmpr,avg_road_stts_cd,trinspct_road_stts_cd,avg_road_ascat_symbl,trinspct_road_ascat_symbl,avg_rdsrfc_frct_nmvl,trinspct_rdsrfc_frct_nmvl,lens_stts_cd,surfc_grip,rltv_hmdt,scnd_atmp_tmpr,eqpm_tmpr,lat,lon
2024-02-10 10:33:02.198,416,593,0.7020000000000001,4.51,2.49,3,3,WT2,WT2,5,5,4,FAIR,72.98,4.67,10.75,37.254531610754995,129.95488686910315
2024-02-10 10:35:50.261,691,723,0.9560000000000001,4.27,9.45,3,3,WT2,WT2,5,5,4,FAIR,69.55,4.13,15.9,35.29233805072862,126.87972863417248
2024-02-10 10:37:50.143,700,726,0.963,4.27,9.01,3,3,WT2,WT2,5,5,4,FAIR,68.81,4.21,16.0,33.11997972900036,129.74160659999353
2024-02-10 10:20:02.088,424,549,0.771,3.35,0.6900000000000001,3,3,WT2,WT2,5,5,4,FAIR,76.18,3.5,9.39,35.472931256013226,128.80509981197955
2024-02-10 10:19:50.371,641,675,0.9490000000000001,3.89,7.91,3,3,WT2,WT2,5,5,4,FAIR,72.06,3.65,14.94,33.42271667690061,125.8422992976399
2024-02-10 10:28:02.478,411,619,0.665,3.99,1.81,3,3,WT2,WT2,5,5,4,FAIR,74.45,4.16,10.23,37.926723593436556,125.227325939386
2024-02-10 10:34:02.140,432,491,0.881,4.71,2.65,3,3,WT2,WT2,5,5,4,FAIR,72.27,4.79,10.86,35.94055785227801,126.07241978935161
2024-02-10 10:31:51.031,684,712,0.961,4.33,9.27,3,3,WT2,WT2,5,5,4,FAIR,69.71,4.17,15.65,34.28266308805489,128.89375562143812
2024-02-10 10:38:02.739,460,643,0.715,4.59,2.89,3,3,WT2,WT2,5,5,4,FAIR,72.09,4.84,11.28,35.81858839773809,128.15848440612942
2024-02-10 10:16:02.797,435,556,0.782,3.67,0.27,3,3,WT2,WT2,5,5,4,FAIR,76.52,3.56,8.97,33.38433551690878,126.12178128673342
2024-02-10 10:35:03.630,375,518,0.724,4.57,2.73,3,3,WT2,WT2,5,5,4,FAIR,72.47,4.72,10.97,36.99945652134409,128.7096072723568
2024-02-10 10:26:02.348,422,538,0.785,3.99,1.53,3,3,WT2,WT2,5,5,4,FAIR,74.38,4.12,10.04,37.626640269320816,125.70661119719101
2024-02-10 10:41:49.947,697,733,0.9520000000000001,4.37,9.37,3,3,WT2,WT2,5,5,4,FAIR,69.71,4.08,16.17,37.3722219410308,129.10920696929347
2024-02-10 10:50:02.668,486,587,0.8270000000000001,4.29,2.19,3,3,WT2,WT2,5,5,4,FAIR,72.55,4.33,12.02,34.708788011492814,128.97080487985366
2024-02-10 10:46:02.969,474,471,1.005,3.95,2.23,3,3,WT2,WT2,5,5,4,FAIR,72.65,4.13,11.9,34.62884059821684,129.86287985353025
2024-02-10 10:45:49.792,698,734,0.9520000000000001,4.19,8.23,3,3,WT2,WT2,5,5,4,FAIR,69.39,3.89,16.41,33.1754380560815,125.75139782314659
2024-02-10 11:11:50.176,734,764,0.96,5.01,10.83,3,3,WT2,WT2,5,5,4,FAIR,66.95,4.8,16.64,36.257001793504585,129.533064972073
2024-02-10 11:02:49.945,719,755,0.9530000000000001,4.89,10.17,3,3,WT2,WT2,5,5,4,FAIR,67.15,4.63,17.1,35.67452392094897,126.70551331860919
2024-02-10 10:51:50.449,695,730,0.9520000000000001,4.41,8.67,3,3,WT2,WT2,5,5,4,FAIR,69.07,4.21,16.3,35.296731856636704,127.08029932397656
2024-02-10 10:59:02.779,459,534,0.86,4.31,3.5300000000000002,3,3,WT2,WT2,5,5,4,FAIR,71.99,4.35,11.8,37.538154766673536,127.34222531443385
2024-02-10 10:56:02.118,526,474,1.111,4.23,3.11,3,3,WT2,WT2,5,8,4,FAIR,72.58,4.24,11.91,33.83939450541423,128.13452026601277
2024-02-10 11:14:02.649,553,600,0.923,5.65,4.77,3,3,WT2,WT2,5,5,4,FAIR,68.7,5.47,12.04,33.04833133345091,129.97381685059023
2024-02-10 11:08:02.128,518,542,0.9550000000000001,4.93,4.23,3,3,WT2,WT2,5,5,4,FAIR,70.23,4.95,11.84,33.36658226060383,127.99979401527617
2024-02-10 10:48:02.743,416,575,0.724,4.15,1.99,3,3,WT2,WT2,5,5,4,FAIR,73.07,4.27,12.07,34.116857189136844,129.63357932520205
2024-02-10 10:47:02.849,480,510,0.9400000000000001,4.05,2.29,3,3,WT2,WT2,5,5,4,FAIR,72.99,4.17,11.95,33.16642774631728,126.27514101042361
2024-02-10 10:52:50.421,697,731,0.9530000000000001,4.45,9.07,3,3,WT2,WT2,5,5,4,FAIR,69.05,4.26,16.31,35.51421855321568,126.99205830907574
2024-02-10 10:52:02.528,448,602,0.744,4.27,2.93,3,3,WT2,WT2,5,5,4,FAIR,73.12,4.27,12.04,34.57045227616789,127.5224976471929
2024-02-10 11:03:02.508,527,508,1.038,4.33,2.89,3,3,WT2,WT2,5,5,4,FAIR,71.96,4.42,11.73,33.902415040340664,126.61450994893336
2024-02-10 10:54:50.341,705,737,0.9550000000000001,4.65,8.89,3,3,WT2,WT2,5,5,4,FAIR,68.46,4.36,16.41,36.750420374743314,129.88433551482166
2024-02-10 10:57:50.146,705,742,0.9490000000000001,4.73,9.81,3,3,WT2,WT2,5,5,4,FAIR,68.75,4.47,16.69,34.02225663116265,128.62841776948613
2024-02-10 11:12:50.052,736,767,0.96,5.11,11.05,3,3,WT2,WT2,5,5,4,FAIR,66.79,4.91,16.63,36.43802550496897,127.3944067609128
2024-02-10 11:09:50.341,731,761,0.961,4.87,10.43,3,3,WT2,WT2,5,5,4,FAIR,67.0,4.59,16.71,34.746324529238194,128.75652350604898
2024-02-10 11:21:02.948,488,640,0.763,5.33,5.13,3,3,WT2,WT2,5,5,4,FAIR,67.49,5.38,12.03,35.55913880331277,127.33721249541325
2024-02-10 11:19:50.518,759,784,0.969,5.39,12.37,3,3,WT2,WT2,5,5,4,FAIR,65.64,5.1,17.02,37.6693351992566,125.08612663683964
2024-02-10 11:24:50.121,767,788,0.974,5.01,11.21,3,3,WT2,WT2,5,5,4,FAIR,66.56,4.77,17.19,33.18675817407907,127.71596703905168
2024-02-10 11:22:02.929,553,662,0.836,4.91,5.25,3,3,WT2,WT2,5,5,4,FAIR,68.4,4.95,12.04,35.50132253738731,128.12592609380602
2024-02-10 11:20:50.449,758,786,0.964,5.37,12.03,3,3,WT2,WT2,5,5,4,FAIR,65.79,5.05,17.08,37.27211480163809,129.9060370935928
2024-02-10 11:27:02.608,570,657,0.868,5.91,4.21,3,3,WT2,WT2,5,5,4,FAIR,67.42,5.82,12.08,35.93987124185174,125.20396424130308
2024-02-10 11:40:02.657,548,648,0.846,6.17,4.27,3,3,WT2,WT2,5,5,4,FAIR,66.59,6.12,12.41,34.384352584825784,127.56048478727567
2024-02-10 11:20:02.148,535,672,0.796,5.71,5.21,3,3,WT2,WT2,5,5,4,FAIR,66.38,5.71,12.0,34.98840567572517,125.49077378354181
2024-02-10 11:22:50.281,763,790,0.966,5.09,12.29,3,3,WT2,WT2,5,5,4,FAIR,65.74,4.8100000000000005,17.18,36.40132814364287,125.74497950785481
2024-02-10 11:28:02.579,556,630,0.882,5.95,5.03,3,3,WT2,WT2,5,5,4,FAIR,67.06,5.89,12.14,37.45405947156902,128.05231669484238
2024-02-10 11:25:02.809,486,719,0.676,5.67,5.71,3,3,WT2,WT2,5,5,4,FAIR,67.96,5.53,12.16,33.205331868733055,126.15783856133248
2024-02-10 11:42:49.982,768,789,0.974,5.25,10.57,3,3,WT2,WT2,5,5,4,FAIR,66.7,5.01,16.63,33.357694109451884,128.74587055647513
2024-02-10 11:25:50.053,769,792,0.971,5.07,11.09,3,3,WT2,WT2,5,5,4,FAIR,66.54,4.87,17.16,34.62525761804794,127.57099346297636
2024-02-10 11:32:50.567,772,790,0.977,5.43,11.27,3,3,WT2,WT2,5,5,4,FAIR,65.93,5.18,17.17,34.163898422187394,126.09106442582869
2024-02-10 11:35:50.471,775,796,0.974,4.97,10.83,3,3,WT2,WT2,5,5,4,FAIR,67.0,4.68,16.98,34.32465443111203,127.46895838800532
2024-02-10 11:37:50.299,773,791,0.977,5.17,10.71,3,3,WT2,WT2,5,5,4,FAIR,66.7,4.96,16.85,34.106349993129406,125.00440863454061
2024-02-10 11:35:03.678,471,685,0.6880000000000001,6.49,5.73,3,3,WT2,WT2,5,5,4,FAIR,66.32,6.39,12.35,33.979125244275785,129.3137002182892
2024-02-10 11:48:50.590,774,794,0.975,5.85,13.07,3,3,WT2,WT2,5,5,4,FAIR,66.43,5.6,16.59,33.65311983434646,125.06339188527882
2024-02-10 11:51:50.363,774,794,0.975,6.15,12.43,3,3,WT2,WT2,5,5,4,FAIR,65.76,5.95,16.89,37.66977065897619,125.03504946246092
2024-02-10 11:48:02.149,549,719,0.764,6.19,4.93,3,3,WT2,WT2,5,5,4,FAIR,66.91,6.15,12.34,33.720947319530765,128.05751971589822
2024-02-10 12:12:50.100,801,830,0.965,6.05,15.21,2,2,WT1,WT1,5,5,4,FAIR,65.42,5.89,18.33,34.02201887382768,129.8676046289504
2024-02-10 12:14:02.279,547,755,0.725,6.07,4.37,3,3,WT2,WT2,5,5,4,FAIR,66.67,6.06,12.63,34.23132861990393,129.2796674217699
2024-02-10 11:59:02.242,568,679,0.836,5.57,4.57,3,3,WT2,WT2,5,5,4,FAIR,68.13,5.41,11.82,37.6650743656521,126.26009456294726
2024-02-10 12:13:02.350,504,714,0.706,6.05,4.69,3,3,WT2,WT2,5,5,4,FAIR,67.22,6.0,12.5,36.77857066800542,125.98333405573842
2024-02-10 11:55:50.189,781,800,0.977,5.87,12.47,3,3,WT2,WT2,5,5,4,FAIR,66.22,5.59,17.11,36.94849715157757,128.13056090316726
2024-02-10 12:11:02.438,537,853,0.629,5.75,4.33,3,3,WT2,WT2,5,5,4,FAIR,66.98,5.85,12.42,33.52379129769249,129.11318873511038
2024-02-10 12:06:50.142,806,823,0.979,6.37,15.23,2,2,WT1,WT1,5,5,4,FAIR,64.83,6.05,18.18,37.18154937507836,126.81039335450015
2024-02-10 12:09:02.539,513,746,0.687,6.25,4.39,3,3,WT2,WT2,5,5,4,FAIR,66.27,6.23,12.34,35.04096540908709,127.16177295183537
2024-02-10 12:10:50.404,806,829,0.972,5.71,14.67,2,2,WT1,WT1,5,5,4,FAIR,65.98,5.46,18.43,34.314115131061946,125.57744756838875
2024-02-10 12:10:02.483,534,758,0.704,6.05,4.25,3,3,WT2,WT2,5,5,4,FAIR,66.26,6.12,12.37,35.87875041760155,125.76413210627679
2024-02-10 12:11:50.241,810,828,0.978,5.95,15.07,2,2,WT1,WT1,5,5,4,FAIR,65.73,5.7,18.37,37.11091452908367,127.84175797513011
2024-02-10 12:08:02.608,540,695,0.777,6.41,5.03,3,3,WT2,WT2,5,5,4,FAIR,66.99,6.36,12.25,36.89326075537455,125.51328072874219
2024-02-10 11:57:02.409,476,641,0.743,5.31,4.27,3,3,WT2,WT2,5,5,4,FAIR,69.45,5.23,11.95,37.44998741290566,126.01023062397951
2024-02-10 12:05:02.842,661,833,0.793,6.35,5.09,3,3,WT2,WT2,5,5,4,FAIR,67.94,6.15,12.0,37.64066093007722,126.17338512005942
2024-02-10 11:56:50.171,779,800,0.974,5.93,11.81,3,3,WT2,WT2,5,5,4,FAIR,65.6,5.69,17.15,34.190610357138745,127.21962266606815
2024-02-10 12:04:50.482,805,819,0.982,6.53,14.63,2,2,WT1,WT1,5,5,4,FAIR,64.29,6.19,17.88,35.11928947084636,125.22805982061818
2024-02-10 11:59:50.041,784,800,0.98,5.87,13.05,3,3,WT2,WT2,5,5,4,FAIR,66.66,5.66,17.25,33.07314269602535,127.4988548584647
2024-02-10 12:00:02.099,571,668,0.856,5.59,4.67,3,3,WT2,WT2,5,5,4,FAIR,68.39,5.45,11.83,37.3966082963253,129.64337203197042
2024-02-10 11:53:50.322,779,794,0.982,5.95,13.05,3,3,WT2,WT2,5,5,4,FAIR,65.7,5.65,17.04,33.772860757373834,125.12231830559536
2024-02-10 12:01:02.108,532,784,0.679,5.71,4.8100000000000005,3,3,WT2,WT2,5,5,4,FAIR,68.21,5.57,11.77,37.307374061713475,128.15492432603733
2024-02-10 12:15:02.250,593,684,0.868,5.97,4.47,3,3,WT2,WT2,5,5,4,FAIR,66.23,5.98,12.57,34.64693660993298,129.1792118257577
2024-02-10 12:07:02.683,524,643,0.8140000000000001,6.27,5.19,3,3,WT2,WT2,5,5,4,FAIR,66.55,6.25,12.17,34.84066794990569,126.56230421274589
2024-02-10 12:23:02.540,542,713,0.76,5.99,4.09,3,3,WT2,WT2,5,5,4,FAIR,65.85,6.0,12.47,33.195661272419294,125.65759272509612
2024-02-10 12:39:02.590,549,653,0.841,5.47,4.57,3,3,WT2,WT2,5,5,4,FAIR,64.36,5.49,11.68,34.6343939488266,125.21669893804632
2024-02-10 12:24:02.451,592,720,0.8220000000000001,5.83,4.05,3,3,WT2,WT2,5,5,4,FAIR,66.62,5.83,12.5,37.44181841400632,128.21951529717902
2024-02-10 12:16:50.401,812,849,0.9570000000000001,6.45,16.01,2,2,WT1,WT1,5,5,4,FAIR,62.38,6.21,18.26,33.12773700560802,127.76117190114535
2024-02-10 12:37:49.712,828,856,0.967,6.61,12.67,2,2,WT1,WT1,5,5,4,FAIR,59.65,6.34,18.86,35.03163736523363,126.14647494196
2024-02-10 12:30:49.957,830,857,0.969,7.21,14.71,2,2,WT1,WT1,5,5,4,FAIR,61.68,7.03,19.05,33.1569981490637,129.15808653815873
2024-02-10 12:41:02.589,669,747,0.895,5.61,5.31,3,3,WT2,WT2,5,5,4,FAIR,65.06,5.53,11.55,34.854617125545325,128.67753176076172
2024-02-10 12:38:50.461,832,856,0.971,6.45,12.53,2,2,WT1,WT1,5,5,4,FAIR,60.24,6.19,18.71,33.863203203901456,126.38214392493391
2024-02-10 12:32:50.475,833,857,0.972,7.29,13.59,2,2,WT1,WT1,5,5,4,FAIR,59.76,7.15,19.18,34.26109196634186,128.76681511432318
2024-02-10 12:26:02.377,490,712,0.6880000000000001,5.91,3.83,3,3,WT2,WT2,5,5,4,FAIR,66.44,5.85,12.32,37.387991865807095,126.22497106750386
2024-02-10 12:17:50.270,823,850,0.968,6.67,16.47,2,2,WT1,WT1,5,5,4,FAIR,62.49,6.43,18.3,35.180246103109454,128.3763373093318
2024-02-10 12:45:02.408,582,823,0.708,5.83,6.21,3,3,WT2,WT2,5,5,4,FAIR,64.31,5.7,11.38,34.36898995700956,125.59272520536939
2024-02-10 12:43:02.494,620,778,0.797,5.67,5.79,3,3,WT2,WT2,5,5,4,FAIR,64.72,5.59,11.46,35.94669188975274,128.46119731666604
2024-02-10 13:06:02.115,720,778,0.926,6.17,8.29,3,3,WT2,WT2,5,5,4,FAIR,61.94,6.04,11.3,33.710534799162915,126.1938720949113
2024-02-10 13:06:50.061,852,886,0.961,7.71,16.39,2,2,WT1,WT1,5,5,4,FAIR,56.83,7.58,19.0,34.29695803710428,127.86234677120856
2024-02-10 12:54:50.341,847,882,0.961,6.49,15.51,2,2,WT1,WT1,5,5,4,FAIR,58.6,6.17,18.48,35.731239838014446,125.86231933425941
2024-02-10 12:48:02.159,590,799,0.739,6.05,6.73,3,3,WT2,WT2,5,5,4,FAIR,62.24,5.92,11.41,34.18761520924034,128.62983473783976
2024-02-10 13:01:50.002,855,879,0.972,6.8100000000000005,15.33,2,2,WT1,WT1,5,5,4,FAIR,58.82,6.59,18.63,36.395638687004364,125.30439787196526
2024-02-10 12:50:50.092,846,874,0.968,6.55,13.71,2,2,WT1,WT1,5,5,4,FAIR,58.46,6.37,18.45,35.457456511297615,125.82708893401359
2024-02-10 12:53:50.511,849,878,0.967,6.91,15.75,2,2,WT1,WT1,5,5,4,FAIR,58.54,6.58,18.45,36.85994535127345,125.92068239935418
2024-02-10 12:51:49.912,849,875,0.969,6.75,14.43,2,2,WT1,WT1,5,5,4,FAIR,58.48,6.53,18.44,37.741222678612345,125.20671792927
2024-02-10 13:12:49.932,858,890,0.964,7.47,17.39,2,2,WT1,WT1,5,5,4,FAIR,56.19,7.35,19.29,33.57902444673704,128.72506258080122
2024-02-10 12:57:49.836,853,882,0.968,6.49,15.99,2,2,WT1,WT1,5,5,4,FAIR,58.88,6.24,18.47,34.673325049922724,129.90476252369967
2024-02-10 13:11:50.112,857,889,0.964,7.51,17.25,2,2,WT1,WT1,5,5,4,FAIR,55.78,7.35,19.21,34.597745314392036,128.89198894205842
2024-02-10 13:10:50.251,858,882,0.974,7.49,16.91,2,2,WT1,WT1,5,5,4,FAIR,56.03,7.29,19.18,33.755914596686274,129.303159810612
2024-02-10 13:07:49.916,857,885,0.968,7.71,16.01,2,2,WT1,WT1,5,5,4,FAIR,55.61,7.45,19.1,37.05151568666736,125.03003830169139
2024-02-10 13:13:02.647,739,792,0.932,6.53,9.17,3,3,WT2,WT2,5,5,4,FAIR,58.96,6.35,11.67,36.79939352019395,125.58934981887296
2024-02-10 13:33:02.229,741,922,0.804,6.85,9.23,3,3,WT2,WT2,5,5,4,FAIR,59.9,6.72,12.47,35.422127354172,127.79510169647432
2024-02-10 13:16:50.123,868,890,0.975,7.37,17.45,2,2,WT1,WT1,5,5,4,FAIR,56.81,7.07,19.58,35.68885388897305,129.88934442397084
2024-02-10 13:19:50.502,868,883,0.983,7.31,15.77,2,2,WT1,WT1,5,5,4,FAIR,56.7,7.04,19.65,33.29772069001248,128.30356465524102
2024-02-10 13:36:50.081,877,890,0.985,7.07,17.53,2,2,WT1,WT1,5,5,4,FAIR,57.62,6.72,19.51,35.777536761635226,126.87068346869039
2024-02-10 13:45:02.818,781,869,0.899,7.45,8.75,3,3,WT2,WT2,5,5,4,FAIR,57.22,7.26,13.18,36.956707620098186,125.73074652740729
2024-02-10 13:32:49.959,871,888,0.981,7.35,17.87,2,2,WT1,WT1,5,5,4,FAIR,57.51,7.09,19.43,35.869137867919285,125.76417847191325
2024-02-10 13:31:02.429,745,862,0.864,6.77,7.43,3,3,WT2,WT2,5,5,4,FAIR,60.55,6.66,12.52,34.326531850602095,126.81376601158392
2024-02-10 13:32:02.367,714,947,0.754,6.83,8.99,3,3,WT2,WT2,5,5,4,FAIR,60.21,6.71,12.49,36.33774136167169,128.56905098672004
2024-02-10 13:27:50.031,868,888,0.978,7.37,17.31,2,2,WT1,WT1,5,5,4,FAIR,57.31,7.16,19.51,34.80744214982624,125.15909645512455
2024-02-10 13:29:50.531,867,888,0.977,7.47,17.57,2,2,WT1,WT1,5,5,4,FAIR,57.33,7.22,19.45,35.72436642142868,129.2608879573082
2024-02-10 13:44:02.877,794,868,0.914,7.33,11.17,3,3,WT2,WT2,5,5,4,FAIR,57.93,7.15,13.17,35.437826816394626,129.70775717844901
2024-02-10 13:41:50.057,879,895,0.982,8.13,18.97,2,2,WT1,WT1,5,5,4,FAIR,55.76,7.96,19.76,34.9058750048259,129.44408230265415
2024-02-10 13:17:02.409,684,838,0.8160000000000001,6.87,9.71,3,3,WT2,WT2,5,5,4,FAIR,58.07,6.65,11.96,36.59438990197067,129.56513454698447
2024-02-10 13:37:02.869,753,923,0.8160000000000001,7.31,10.15,3,3,WT2,WT2,5,5,4,FAIR,59.43,7.13,12.67,37.41938055992941,125.07669639709133
2024-02-10 13:21:02.151,739,851,0.868,6.99,7.19,3,3,WT2,WT2,5,5,4,FAIR,58.96,6.94,12.36,33.026062592384626,129.8889615797495
2024-02-10 13:25:50.410,869,880,0.988,7.33,15.05,2,2,WT1,WT1,5,5,4,FAIR,56.87,7.09,19.65,37.668082596151834,126.83178557445174
2024-02-10 13:38:49.657,875,890,0.984,7.31,18.17,2,2,WT1,WT1,5,5,4,FAIR,57.39,7.11,19.5,35.55757568041612,129.34640559182589
2024-02-10 13:22:02.068,767,926,0.8280000000000001,6.53,9.53,3,3,WT2,WT2,5,5,4,FAIR,59.02,6.59,12.5,36.50365940181633,125.93404435349807
2024-02-10 13:26:02.682,773,821,0.9420000000000001,6.77,7.01,3,3,WT2,WT2,5,5,4,FAIR,60.15,6.71,12.59,37.27812283087938,127.23262871331119
2024-02-10 13:45:50.176,883,895,0.986,7.93,17.55,2,2,WT1,WT1,5,5,4,FAIR,54.23,7.6,20.05,35.33551846157135,125.22082194311989
2024-02-10 13:53:50.472,879,904,0.973,7.99,18.89,2,2,WT1,WT1,5,5,4,FAIR,54.75,7.91,20.06,37.17487036682445,125.20037998421414
2024-02-10 13:51:02.929,774,930,0.8320000000000001,7.23,10.43,3,3,WT2,WT2,5,5,4,FAIR,55.84,7.11,13.25,33.88809909727601,129.7163805038482
2024-02-10 13:57:49.831,886,910,0.974,7.73,18.45,2,2,WT1,WT1,5,5,4,FAIR,53.35,7.45,20.31,33.795837672399074,129.0530330626452
2024-02-10 13:46:02.638,717,934,0.767,7.43,8.79,3,3,WT2,WT2,5,5,4,FAIR,57.26,7.28,13.2,36.287356844280765,127.64913022206896
2024-02-10 13:51:49.922,880,901,0.977,7.87,18.67,2,2,WT1,WT1,5,5,4,FAIR,54.43,7.63,19.93,37.35071502775869,127.6272908678227
2024-02-10 14:00:02.750,761,906,0.84,7.11,10.83,3,3,WT2,WT2,5,5,4,FAIR,56.48,7.04,13.65,37.462130887680196,128.74377309238093
2024-02-10 14:08:50.504,884,908,0.973,7.65,17.75,2,2,WT1,WT1,5,5,4,FAIR,53.35,7.46,20.0,36.21870229188623,126.70834390785245
2024-02-10 14:09:50.349,883,912,0.968,7.67,17.87,2,2,WT1,WT1,5,5,4,FAIR,53.12,7.47,19.91,35.627446151046584,128.80934637930977
2024-02-10 14:11:02.280,781,969,0.806,7.09,9.91,3,3,WT2,WT2,5,5,4,FAIR,52.56,6.98,13.57,34.65696543848258,127.42504189996636
2024-02-10 14:08:02.669,794,917,0.866,7.13,8.67,3,3,WT2,WT2,5,5,4,FAIR,55.28,7.14,13.86,37.90000207799666,128.18958701455733
2024-02-10 14:06:02.872,747,910,0.8210000000000001,7.19,7.95,3,3,WT2,WT2,5,5,4,FAIR,56.42,7.11,13.93,34.59847843333125,129.82414725051575
2024-02-10 14:03:50.531,888,910,0.976,7.51,18.29,2,2,WT1,WT1,5,5,4,FAIR,54.49,7.32,20.56,36.720930536157965,127.35657778760131
2024-02-10 14:02:02.419,822,805,1.021,6.91,9.43,3,2,WT2,WT1,5,5,4,FAIR,56.71,6.88,13.78,35.659908999525,127.09202329873224
2024-02-10 14:05:02.198,799,944,0.846,6.99,9.93,3,3,WT2,WT2,5,5,4,FAIR,56.54,6.96,13.9,36.042561712626735,129.5287458697068
2024-02-10 14:44:02.223,737,1015,0.727,7.23,10.37,2,3,WT1,WT2,5,5,4,FAIR,48.06,7.11,13.55,34.96740275294313,129.51290247458172
2024-02-10 14:27:49.954,916,928,0.987,7.17,18.25,2,2,WT1,WT1,5,5,4,FAIR,49.33,6.93,19.33,37.82411562736124,129.96209350941587
2024-02-10 14:37:50.045,922,930,0.991,7.55,18.19,2,2,WT1,WT1,5,5,4,FAIR,48.31,7.34,19.15,35.858411630496356,127.75431499654155
2024-02-10 14:41:02.816,778,902,0.862,7.39,10.45,3,3,WT2,WT2,5,5,4,FAIR,46.26,7.27,13.61,37.68893815229395,126.72130770513301
2024-02-10 14:20:02.819,746,851,0.877,7.25,10.27,3,3,WT2,WT2,5,5,4,FAIR,51.08,7.13,13.33,33.03795708086957,126.20195031588852
2024-02-10 14:15:50.161,889,915,0.972,7.87,18.19,2,2,WT1,WT1,5,5,4,FAIR,50.66,7.54,19.99,35.8633529159556,125.17048178475831
2024-02-10 14:19:50.371,900,924,0.974,7.43,18.47,2,2,WT1,WT1,5,5,4,FAIR,51.49,7.17,20.02,36.58593444862636,128.63364312105443
2024-02-10 14:43:02.460,770,894,0.862,7.17,10.27,3,3,WT2,WT2,5,5,4,FAIR,47.17,7.1,13.57,36.72540085581109,126.16738086867723
2024-02-10 14:43:49.886,922,927,0.995,7.51,17.79,2,2,WT1,WT1,5,5,4,FAIR,48.28,7.14,19.51,37.524884408908406,128.0332044261283
2024-02-10 14:40:02.048,775,1020,0.76,7.39,10.35,2,3,WT1,WT2,5,5,4,FAIR,46.2,7.28,13.62,33.02200804501893,129.582961826822
2024-02-10 14:17:02.329,797,874,0.912,6.97,10.17,2,3,WT1,WT2,5,5,4,FAIR,53.87,6.79,13.29,33.00165079629738,129.75106803697264
2024-02-10 14:38:02.371,813,984,0.8260000000000001,7.49,10.55,2,2,WT1,WT1,5,5,4,FAIR,47.09,7.31,13.46,35.36131730397608,125.02205066990155
2024-02-10 14:23:49.761,919,939,0.979,7.11,18.27,2,2,WT1,WT1,5,5,4,FAIR,47.82,6.84,19.71,33.146468525026854,126.58537515688178
2024-02-10 14:34:02.199,823,862,0.9550000000000001,7.37,10.57,3,2,WT2,WT1,5,5,4,FAIR,47.62,7.15,13.33,37.87266276831187,129.18689014732612
2024-02-10 14:39:49.681,924,930,0.993,7.97,18.11,2,2,WT1,WT1,5,5,4,FAIR,46.67,7.84,19.25,34.11032587270696,127.68222602675768
2024-02-10 14:28:49.762,912,929,0.982,7.17,18.09,2,2,WT1,WT1,5,5,4,FAIR,48.99,6.95,19.28,35.36332364682423,129.03754366741077
2024-02-10 14:32:50.002,915,926,0.988,7.27,18.29,2,2,WT1,WT1,5,5,4,FAIR,48.99,6.99,19.0,33.305688150061115,129.26661641418968
2024-02-10 14:26:50.151,908,928,0.979,7.03,18.09,2,2,WT1,WT1,5,5,4,FAIR,49.08,6.76,19.4,35.610242080856295,127.21313109970662
2024-02-10 14:37:02.569,844,947,0.89,7.39,10.77,3,2,WT2,WT1,5,5,4,FAIR,47.46,7.19,13.39,34.899780625737044,126.79491469012393
2024-02-10 14:40:50.421,922,929,0.992,7.99,18.29,2,2,WT1,WT1,5,5,4,FAIR,46.47,7.83,19.3,33.223300144386116,127.27716633025263
2024-02-10 14:32:02.521,786,891,0.882,7.23,10.65,3,3,WT2,WT2,5,5,4,FAIR,48.77,7.02,13.23,34.675621333481125,128.26397601312132
2024-02-10 14:47:02.680,806,847,0.9510000000000001,7.51,10.57,2,2,WT1,WT1,5,5,4,FAIR,48.57,7.27,13.52,34.957180101114275,126.8357957644341
2024-02-10 15:14:49.870,924,940,0.983,8.41,18.35,2,2,WT1,WT1,5,5,4,FAIR,42.94,8.29,20.54,37.9496074563747,128.87494144348875
2024-02-10 15:03:49.961,929,939,0.99,7.77,18.47,2,2,WT1,WT1,5,5,4,FAIR,45.48,7.46,20.09,34.03942935959688,129.51996396842512
2024-02-10 15:05:02.238,1193,1177,1.013,7.47,8.77,3,2,WT2,WT1,5,4,4,FAIR,41.08,7.33,14.06,35.723898076850496,126.41155601079363
2024-02-10 15:08:02.498,814,972,0.838,7.31,10.33,2,2,WT1,WT1,5,5,4,FAIR,41.61,7.19,13.85,37.93657774599314,129.8249482208712
2024-02-10 14:50:02.109,772,907,0.851,7.37,10.59,3,3,WT2,WT2,5,5,4,FAIR,46.52,7.32,13.67,36.96009603970067,128.11362623362655
2024-02-10 15:02:50.141,930,939,0.991,7.79,18.53,2,2,WT1,WT1,5,5,4,FAIR,45.34,7.55,20.08,37.96683750441044,129.3908438560987
2024-02-10 15:10:02.155,849,952,0.891,7.31,10.33,3,2,WT2,WT1,5,5,4,FAIR,41.16,7.17,13.86,37.84149157330084,125.51958217636053
2024-02-10 15:15:49.742,928,947,0.979,8.43,18.39,2,2,WT1,WT1,5,5,4,FAIR,43.01,8.35,20.57,35.44769771047077,126.2574956852812
2024-02-10 15:20:02.147,812,1002,0.81,7.67,10.35,3,2,WT2,WT1,5,5,5,FAIR,40.84,7.53,13.9,36.48187924935283,126.60509539716296
